run_id,task,note,files_read,input_size_bytes,shuffle_read_bytes,shuffle_write_bytes,timestamp
fact_join,fact_join,build fact_sales with SKs,0,0,4981,59,2025-10-27T18:36:57.032389
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032391
fact_join,fact_join,build fact_sales with SKs,638,12558,0,4981,2025-10-27T18:36:57.032392
fact_join,fact_join,build fact_sales with SKs,60,1560,0,0,2025-10-27T18:36:57.032394
fact_join,fact_join,build fact_sales with SKs,220,6005,0,0,2025-10-27T18:36:57.032396
fact_join,fact_join,build fact_sales with SKs,638,12558,0,0,2025-10-27T18:36:57.032397
fact_join,fact_join,build fact_sales with SKs,60,1560,0,0,2025-10-27T18:36:57.032399
fact_join,fact_join,build fact_sales with SKs,220,6005,0,0,2025-10-27T18:36:57.032400
fact_join,fact_join,build fact_sales with SKs,24,1289,0,0,2025-10-27T18:36:57.032401
fact_join,fact_join,build fact_sales with SKs,0,0,4981,0,2025-10-27T18:36:57.032403
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032404
fact_join,fact_join,build fact_sales with SKs,220,6005,0,4981,2025-10-27T18:36:57.032405
fact_join,fact_join,build fact_sales with SKs,60,1560,0,0,2025-10-27T18:36:57.032407
fact_join,fact_join,build fact_sales with SKs,9,153,0,0,2025-10-27T18:36:57.032409
fact_join,fact_join,build fact_sales with SKs,8,109,0,0,2025-10-27T18:36:57.032410
fact_join,fact_join,build fact_sales with SKs,24,1289,0,0,2025-10-27T18:36:57.032411
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032413
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032414
fact_join,fact_join,build fact_sales with SKs,638,12558,0,59,2025-10-27T18:36:57.032416
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032417
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032418
fact_join,fact_join,build fact_sales with SKs,220,6005,0,59,2025-10-27T18:36:57.032420
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032421
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032423
fact_join,fact_join,build fact_sales with SKs,60,1560,0,59,2025-10-27T18:36:57.032424
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032426
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032427
fact_join,fact_join,build fact_sales with SKs,9,153,0,59,2025-10-27T18:36:57.032429
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032430
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032432
fact_join,fact_join,build fact_sales with SKs,8,109,0,59,2025-10-27T18:36:57.032433
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032434
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032436
fact_join,fact_join,build fact_sales with SKs,24,1289,0,59,2025-10-27T18:36:57.032437
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746438
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746458
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746461
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,4981,59,2025-10-27T18:37:07.746464
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746467
caseA_join_then_project,caseA_join_then_project,join then aggregate,638,12558,0,4981,2025-10-27T18:37:07.746470
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,0,2025-10-27T18:37:07.746473
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,0,2025-10-27T18:37:07.746475
caseA_join_then_project,caseA_join_then_project,join then aggregate,638,12558,0,0,2025-10-27T18:37:07.746478
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,0,2025-10-27T18:37:07.746480
caseA_join_then_project,caseA_join_then_project,join then aggregate,24,1289,0,0,2025-10-27T18:37:07.746483
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,0,2025-10-27T18:37:07.746485
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,4981,0,2025-10-27T18:37:07.746488
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746491
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,4981,2025-10-27T18:37:07.746494
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,0,2025-10-27T18:37:07.746496
caseA_join_then_project,caseA_join_then_project,join then aggregate,9,153,0,0,2025-10-27T18:37:07.746499
caseA_join_then_project,caseA_join_then_project,join then aggregate,8,109,0,0,2025-10-27T18:37:07.746502
caseA_join_then_project,caseA_join_then_project,join then aggregate,24,1289,0,0,2025-10-27T18:37:07.746506
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746509
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746512
caseA_join_then_project,caseA_join_then_project,join then aggregate,638,12558,0,59,2025-10-27T18:37:07.746515
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746517
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746520
caseA_join_then_project,caseA_join_then_project,join then aggregate,220,6005,0,59,2025-10-27T18:37:07.746523
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746526
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746529
caseA_join_then_project,caseA_join_then_project,join then aggregate,60,1560,0,59,2025-10-27T18:37:07.746531
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746535
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746537
caseA_join_then_project,caseA_join_then_project,join then aggregate,9,153,0,59,2025-10-27T18:37:07.746540
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746543
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746545
caseA_join_then_project,caseA_join_then_project,join then aggregate,8,109,0,59,2025-10-27T18:37:07.746549
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,59,0,2025-10-27T18:37:07.746551
caseA_join_then_project,caseA_join_then_project,join then aggregate,0,0,0,0,2025-10-27T18:37:07.746554
caseA_join_then_project,caseA_join_then_project,join then aggregate,24,1289,0,59,2025-10-27T18:37:07.746557
